1427378436230,483,Quote Start,200,OK,Thread Group 1-8,text,true,4023,11,11,483
1427378436234,481,Delete 2nd Driver,200,OK,Thread Group 1-9,text,true,423,11,11,480
1427378436374,341,Delete 2nd Driver,200,OK,Thread Group 1-4,text,true,423,11,11,341
1427378436375,342,Delete 2nd Driver,200,OK,Thread Group 1-7,text,true,423,11,11,342
1427378436231,482,Delete 2nd Driver,200,OK,Thread Group 1-3,text,true,423,11,11,482
1427378436376,798,Quote Start,200,OK,Thread Group 1-6,text,true,4023,12,12,798
1427378436390,791,Delete 2nd Driver,200,OK,Thread Group 1-2,text,true,423,12,12,791
1427378436670,1256,Quote Start,200,OK,Thread Group 1-1,text,false,4023,13,13,1256
1427378436430,1496,Quote Start,200,OK,Thread Group 1-11,text,false,4023,13,13,1496
1427378436671,1510,Delete 2nd Driver,200,OK,Thread Group 1-10,text,false,423,13,13,1510
1427378436714,1467,Quote Start,200,OK,Thread Group 1-5,text,false,4023,13,13,1467
1427378436714,1469,Delete 2nd Driver,200,OK,Thread Group 1-8,text,false,423,13,13,1469
1427378436715,1468,Quote Start,200,OK,Thread Group 1-9,text,false,4023,13,13,1468
1427378436716,1468,Quote Start,200,OK,Thread Group 1-4,text,false,4023,13,13,1468
1427378436718,1588,Quote Start,200,OK,Thread Group 1-7,text,false,4023,13,13,1588
1427378437175,1151,Delete 2nd Driver,200,OK,Thread Group 1-6,text,false,423,13,13,1151
1427378437182,1478,Quote Start,200,OK,Thread Group 1-2,text,false,4023,14,14,1478
1427378436718,2401,Quote Start,200,OK,Thread Group 1-3,text,false,4023,15,15,2401
1427378437101,2276,Quote Start,200,OK,Thread Group 1-12,text,false,4023,15,15,2276
1427378437928,1448,Delete 2nd Driver,200,OK,Thread Group 1-1,text,false,423,15,15,1448
1427378437764,1620,Quote Start,200,OK,Thread Group 1-13,text,false,4023,15,15,1620
1427378438183,1210,Delete 2nd Driver,200,OK,Thread Group 1-5,text,false,423,15,15,1210
1427378438182,1211,Quote Start,200,OK,Thread Group 1-10,text,false,4023,15,15,1211
1427378438184,1212,Quote Start,200,OK,Thread Group 1-8,text,false,4023,15,15,1211
1427378438308,1091,Delete 2nd Driver,200,OK,Thread Group 1-7,text,false,423,15,15,1091
1427378438327,1103,Quote Start,200,OK,Thread Group 1-6,text,false,4023,15,15,1103
1427378438662,791,Delete 2nd Driver,200,OK,Thread Group 1-2,text,true,423,15,15,791
1427378437928,1525,Delete 2nd Driver,200,OK,Thread Group 1-11,text,false,423,15,15,1525
1427378438185,1832,Delete 2nd Driver,200,OK,Thread Group 1-9,text,false,423,16,16,1832
1427378438186,1861,Delete 2nd Driver,200,OK,Thread Group 1-4,text,false,423,16,16,1861
1427378438434,1744,Quote Start,200,OK,Thread Group 1-14,text,false,4023,16,16,1743
1427378439099,1079,Quote Start,200,OK,Thread Group 1-15,text,false,4023,16,16,1079
1427378439383,797,Quote Start,200,OK,Thread Group 1-1,text,true,4023,16,16,797
1427378439395,795,Delete 2nd Driver,200,OK,Thread Group 1-10,text,true,423,16,16,795
1427378439386,805,Delete 2nd Driver,200,OK,Thread Group 1-12,text,true,423,16,16,805
1427378439432,760,Delete 2nd Driver,200,OK,Thread Group 1-6,text,true,423,16,16,760
1427378439120,1083,Delete 2nd Driver,200,OK,Thread Group 1-3,text,false,423,16,16,1083
1427378439454,750,Quote Start,200,OK,Thread Group 1-2,text,true,4023,16,16,750
1427378439385,1415,Delete 2nd Driver,200,OK,Thread Group 1-13,text,false,423,17,17,1415
1427378439398,1874,Quote Start,200,OK,Thread Group 1-5,text,false,4023,18,18,1874
1427378439397,1877,Delete 2nd Driver,200,OK,Thread Group 1-8,text,false,423,18,18,1877
1427378440179,1096,Delete 2nd Driver,200,OK,Thread Group 1-15,text,false,423,18,18,1096
1427378439403,1874,Quote Start,200,OK,Thread Group 1-7,text,false,4023,18,18,1874
1427378439767,1737,Quote Start,200,OK,Thread Group 1-16,text,false,4023,18,18,1737
1427378440190,1316,Quote Start,200,OK,Thread Group 1-10,text,false,4023,18,18,1316
1427378440192,1315,Quote Start,200,OK,Thread Group 1-12,text,false,4023,18,18,1315
1427378439453,2071,Quote Start,200,OK,Thread Group 1-11,text,false,4023,18,18,2071
1427378440203,1424,Quote Start,200,OK,Thread Group 1-3,text,false,4023,18,18,1424
1427378440018,1867,Quote Start,200,OK,Thread Group 1-9,text,false,4023,19,19,1867
1427378440179,2960,Delete 2nd Driver,200,OK,Thread Group 1-14,text,false,423,21,21,2960
1427378440048,3091,Quote Start,200,OK,Thread Group 1-4,text,false,4023,21,21,3091
1427378440182,2958,Delete 2nd Driver,200,OK,Thread Group 1-1,text,false,423,21,21,2958
1427378441273,1868,Delete 2nd Driver,200,OK,Thread Group 1-5,text,false,423,21,21,1868
1427378440193,3076,Quote Start,200,OK,Thread Group 1-6,text,false,4023,21,21,3076
1427378440431,2838,Quote Start,200,OK,Thread Group 1-17,text,false,4023,21,21,2838
1427378440206,3066,Delete 2nd Driver,200,OK,Thread Group 1-2,text,false,423,21,21,3065
1427378441506,1767,Delete 2nd Driver,200,OK,Thread Group 1-16,text,false,423,21,21,1767
1427378441100,2276,Quote Start,200,OK,Thread Group 1-18,text,false,4023,21,21,2276
1427378440801,2730,Quote Start,200,OK,Thread Group 1-13,text,false,4023,21,21,2730
1427378441276,2769,Quote Start,200,OK,Thread Group 1-15,text,false,4023,22,22,2769
1427378441278,2800,Delete 2nd Driver,200,OK,Thread Group 1-7,text,false,423,22,22,2800
1427378441509,2570,Delete 2nd Driver,200,OK,Thread Group 1-12,text,false,423,22,22,2569
1427378442435,1645,Quote Start,200,OK,Thread Group 1-20,text,false,4023,22,22,1645
1427378441525,2564,Delete 2nd Driver,200,OK,Thread Group 1-11,text,false,423,22,22,2564
1427378441508,2581,Delete 2nd Driver,200,OK,Thread Group 1-10,text,false,423,22,22,2581
1427378441275,2815,Quote Start,200,OK,Thread Group 1-8,text,false,4023,22,22,2815
1427378441628,2577,Delete 2nd Driver,200,OK,Thread Group 1-3,text,false,423,22,22,2577
1427378441769,2436,Quote Start,200,OK,Thread Group 1-19,text,false,4023,22,22,2436
1427378441887,2777,Delete 2nd Driver,200,OK,Thread Group 1-9,text,false,423,23,23,2777
1427378443140,1784,Quote Start,200,OK,Thread Group 1-14,text,false,4023,23,23,1784
1427378443140,1826,Delete 2nd Driver,200,OK,Thread Group 1-4,text,false,423,23,23,1826
1427378443141,1825,Quote Start,200,OK,Thread Group 1-1,text,false,4023,23,23,1825
1427378443271,1839,Delete 2nd Driver,200,OK,Thread Group 1-6,text,false,423,24,24,1839
1427378443142,1968,Quote Start,200,OK,Thread Group 1-5,text,false,4023,24,24,1968
1427378443272,1840,Quote Start,200,OK,Thread Group 1-2,text,false,4023,24,24,1840
1427378443102,2010,Quote Start,200,OK,Thread Group 1-21,text,false,4023,24,24,2010
1427378443273,1842,Delete 2nd Driver,200,OK,Thread Group 1-17,text,false,423,24,24,1842
1427378443378,1838,Delete 2nd Driver,200,OK,Thread Group 1-18,text,false,423,24,24,1838
1427378443274,2076,Quote Start,200,OK,Thread Group 1-16,text,false,4023,24,24,2076
1427378444047,1320,Delete 2nd Driver,200,OK,Thread Group 1-15,text,false,423,24,24,1320
1427378444079,1999,Quote Start,200,OK,Thread Group 1-7,text,false,4023,25,25,1999
1427378444080,1998,Quote Start,200,OK,Thread Group 1-12,text,false,4023,25,25,1998
1427378444082,1999,Delete 2nd Driver,200,OK,Thread Group 1-20,text,false,423,25,25,1999
1427378443532,2901,Delete 2nd Driver,200,OK,Thread Group 1-13,text,false,423,25,25,2901
1427378444206,2227,Delete 2nd Driver,200,OK,Thread Group 1-19,text,false,423,25,25,2227
1427378444090,2345,Quote Start,200,OK,Thread Group 1-11,text,false,4023,25,25,2345
1427378444090,2345,Quote Start,200,OK,Thread Group 1-10,text,false,4023,25,25,2345
1427378444206,2231,Quote Start,200,OK,Thread Group 1-3,text,false,4023,26,26,2231
1427378443772,3028,Quote Start,200,OK,Thread Group 1-22,text,false,4023,26,26,3028
1427378444438,2362,Quote Start,200,OK,Thread Group 1-23,text,false,4023,26,26,2362
1427378444926,1881,Delete 2nd Driver,200,OK,Thread Group 1-14,text,false,423,26,26,1881
1427378444967,2115,Quote Start,200,OK,Thread Group 1-4,text,false,4023,26,26,2115
1427378445111,1989,Quote Start,200,OK,Thread Group 1-6,text,false,4023,26,26,1989
1427378444092,3242,Delete 2nd Driver,200,OK,Thread Group 1-8,text,false,423,27,27,3242
1427378445114,2225,Delete 2nd Driver,200,OK,Thread Group 1-21,text,false,423,27,27,2225
1427378445113,2226,Delete 2nd Driver,200,OK,Thread Group 1-2,text,false,423,27,27,2226
1427378445112,2228,Delete 2nd Driver,200,OK,Thread Group 1-5,text,false,423,27,27,2228
1427378445216,2351,Quote Start,200,OK,Thread Group 1-18,text,false,4023,27,27,2351
1427378444968,2624,Delete 2nd Driver,200,OK,Thread Group 1-1,text,false,423,27,27,2624
1427378444665,2934,Quote Start,200,OK,Thread Group 1-9,text,false,4023,27,27,2934
1427378445116,2709,Quote Start,200,OK,Thread Group 1-24,text,false,4023,28,28,2709
1427378446080,2009,Delete 2nd Driver,200,OK,Thread Group 1-7,text,false,423,28,28,2009
1427378445773,2316,Quote Start,200,OK,Thread Group 1-25,text,false,4023,28,28,2316
1427378445115,3098,Quote Start,200,OK,Thread Group 1-17,text,false,4023,28,28,3098
1427378446436,1793,Delete 2nd Driver,200,OK,Thread Group 1-11,text,false,423,28,28,1793
1427378446436,1793,Delete 2nd Driver,200,OK,Thread Group 1-10,text,false,423,28,28,1793
1427378446434,1797,Quote Start,200,OK,Thread Group 1-13,text,false,4023,28,28,1797
1427378446434,1797,Quote Start,200,OK,Thread Group 1-19,text,false,4023,28,28,1797
1427378445368,3096,Quote Start,200,OK,Thread Group 1-15,text,false,4023,29,29,3096
1427378445352,3114,Delete 2nd Driver,200,OK,Thread Group 1-16,text,false,423,29,29,3112
1427378446080,2620,Delete 2nd Driver,200,OK,Thread Group 1-12,text,false,423,29,29,2619
1427378446451,2737,Delete 2nd Driver,200,OK,Thread Group 1-3,text,false,423,30,30,2737
1427378446081,3121,Quote Start,200,OK,Thread Group 1-20,text,false,4023,30,30,3121
1427378447568,1768,Delete 2nd Driver,200,OK,Thread Group 1-18,text,false,423,30,30,1768
1427378446448,2888,Quote Start,200,OK,Thread Group 1-26,text,false,4023,30,30,2888
1427378447335,2002,Quote Start,200,OK,Thread Group 1-8,text,false,4023,30,30,2002
1427378447340,1999,Quote Start,200,OK,Thread Group 1-2,text,false,4023,30,30,1999
1427378446802,2540,Delete 2nd Driver,200,OK,Thread Group 1-23,text,false,423,30,30,2540
1427378447114,2228,Quote Start,200,OK,Thread Group 1-27,text,false,4023,30,30,2228
1427378446802,2557,Delete 2nd Driver,200,OK,Thread Group 1-22,text,false,423,30,30,2556
1427378446808,2551,Quote Start,200,OK,Thread Group 1-14,text,false,4023,30,30,2551
1427378447101,2945,Delete 2nd Driver,200,OK,Thread Group 1-6,text,false,423,30,30,2945
1427378447084,3195,Delete 2nd Driver,200,OK,Thread Group 1-4,text,false,423,30,30,3195
1427378447340,2975,Quote Start,200,OK,Thread Group 1-21,text,false,4023,30,30,2975
1427378447779,2536,Quote Start,200,OK,Thread Group 1-28,text,false,4023,30,30,2536
1427378448230,2088,Quote Start,200,OK,Thread Group 1-10,text,false,4023,30,30,2088
1427378448230,2123,Quote Start,200,OK,Thread Group 1-11,text,false,4023,30,30,2123
1427378447341,3012,Quote Start,200,OK,Thread Group 1-5,text,false,4023,30,30,3012
1427378447601,2984,Delete 2nd Driver,200,OK,Thread Group 1-9,text,false,423,30,30,2984
1427378447592,2993,Quote Start,200,OK,Thread Group 1-1,text,false,4023,30,30,2993
1427378447826,2760,Delete 2nd Driver,200,OK,Thread Group 1-24,text,false,423,30,30,2760
1427378448091,2747,Delete 2nd Driver,200,OK,Thread Group 1-25,text,false,423,30,30,2747
1427378448215,3227,Delete 2nd Driver,200,OK,Thread Group 1-17,text,false,423,30,30,3227
1427378448090,3352,Quote Start,200,OK,Thread Group 1-7,text,false,4023,30,30,3352
1427378448232,3211,Delete 2nd Driver,200,OK,Thread Group 1-13,text,false,423,30,30,3211
1427378448232,3451,Delete 2nd Driver,200,OK,Thread Group 1-19,text,false,423,30,30,3451
1427378449112,2577,Quote Start,200,OK,Thread Group 1-30,text,false,4023,30,30,2577
1427378448467,3225,Quote Start,200,OK,Thread Group 1-16,text,false,4023,30,30,3224
1427378448446,3237,Quote Start,200,OK,Thread Group 1-29,text,false,4023,30,30,3236
1427378448700,3003,Quote Start,200,OK,Thread Group 1-12,text,false,4023,30,30,3003
1427378448466,3240,Delete 2nd Driver,200,OK,Thread Group 1-15,text,false,423,30,30,3240
1427378449188,2624,Quote Start,200,OK,Thread Group 1-3,text,false,4023,30,30,2624
1427378449203,2887,Delete 2nd Driver,200,OK,Thread Group 1-20,text,false,423,30,30,2887
1427378449341,2752,Delete 2nd Driver,200,OK,Thread Group 1-2,text,false,423,30,30,2752
1427378449340,2993,Delete 2nd Driver,200,OK,Thread Group 1-8,text,false,423,30,30,2993
1427378449336,2997,Quote Start,200,OK,Thread Group 1-18,text,false,4023,30,30,2997
1427378449343,2992,Delete 2nd Driver,200,OK,Thread Group 1-27,text,false,423,30,30,2992
1427378449338,2997,Delete 2nd Driver,200,OK,Thread Group 1-26,text,false,423,30,30,2997
1427378449360,2977,Delete 2nd Driver,200,OK,Thread Group 1-14,text,false,423,30,30,2977
1427378449342,2997,Quote Start,200,OK,Thread Group 1-23,text,false,4023,30,30,2997
1427378449359,3081,Quote Start,200,OK,Thread Group 1-22,text,false,4023,30,30,3081
1427378450046,2419,Quote Start,200,OK,Thread Group 1-6,text,false,4023,30,30,2419
1427378450317,2558,Delete 2nd Driver,200,OK,Thread Group 1-21,text,false,423,30,30,2558
1427378450280,2595,Quote Start,200,OK,Thread Group 1-4,text,false,4023,30,30,2595
1427378450355,2747,Delete 2nd Driver,200,OK,Thread Group 1-5,text,false,423,30,30,2747
1427378450317,2785,Delete 2nd Driver,200,OK,Thread Group 1-28,text,false,423,30,30,2785
1427378450586,2517,Delete 2nd Driver,200,OK,Thread Group 1-1,text,false,423,30,30,2517
1427378450319,2784,Delete 2nd Driver,200,OK,Thread Group 1-10,text,false,423,30,30,2784
1427378450355,2749,Delete 2nd Driver,200,OK,Thread Group 1-11,text,false,423,30,30,2749
1427378450587,2517,Quote Start,200,OK,Thread Group 1-24,text,false,4023,30,30,2517
1427378450585,2520,Quote Start,200,OK,Thread Group 1-9,text,false,4023,30,30,2520
1427378450839,2521,Quote Start,200,OK,Thread Group 1-25,text,false,4023,30,30,2521
1427378451444,2432,Delete 2nd Driver,200,OK,Thread Group 1-7,text,false,423,30,30,2432
1427378451706,2190,Delete 2nd Driver,200,OK,Thread Group 1-29,text,false,424,30,30,2190
1427378451445,2451,Quote Start,200,OK,Thread Group 1-13,text,false,4024,30,30,2451
1427378451692,2230,Delete 2nd Driver,200,OK,Thread Group 1-30,text,false,424,30,30,2230
1427378451694,2228,Delete 2nd Driver,200,OK,Thread Group 1-16,text,false,424,30,30,2228
1427378451705,2218,Delete 2nd Driver,200,OK,Thread Group 1-12,text,false,424,30,30,2218
1427378451444,2479,Quote Start,200,OK,Thread Group 1-17,text,false,4024,30,30,2479
1427378451707,2217,Quote Start,200,OK,Thread Group 1-15,text,false,4024,30,30,2217
1427378451689,2449,Quote Start,200,OK,Thread Group 1-19,text,false,4024,30,30,2449
1427378451815,2545,Delete 2nd Driver,200,OK,Thread Group 1-3,text,false,424,30,30,2545
1427378452092,3008,Quote Start,200,OK,Thread Group 1-20,text,false,4024,30,30,3008
1427378452095,3026,Quote Start,200,OK,Thread Group 1-2,text,false,4024,30,30,3026
1427378452341,2811,Delete 2nd Driver,200,OK,Thread Group 1-23,text,false,424,30,30,2811
1427378452338,2814,Quote Start,200,OK,Thread Group 1-14,text,false,4024,30,30,2814
1427378452339,2814,Quote Start,200,OK,Thread Group 1-27,text,false,4024,30,30,2814
1427378452336,2818,Delete 2nd Driver,200,OK,Thread Group 1-18,text,false,424,30,30,2818
1427378452335,2820,Quote Start,200,OK,Thread Group 1-8,text,false,4024,30,30,2820
1427378452337,2818,Quote Start,200,OK,Thread Group 1-26,text,false,4024,30,30,2818
1427378452442,2917,Delete 2nd Driver,200,OK,Thread Group 1-22,text,false,424,30,30,2917
1427378452468,2901,Delete 2nd Driver,200,OK,Thread Group 1-6,text,false,424,30,30,2901
1427378452876,2980,Quote Start,200,OK,Thread Group 1-21,text,false,4024,30,30,2980
1427378452877,3099,Delete 2nd Driver,200,OK,Thread Group 1-4,text,false,424,30,30,3099
1427378453108,2887,Delete 2nd Driver,200,OK,Thread Group 1-9,text,false,424,30,30,2887
1427378453106,2890,Quote Start,200,OK,Thread Group 1-11,text,false,4024,30,30,2890
1427378453103,2894,Quote Start,200,OK,Thread Group 1-5,text,false,4024,30,30,2894
1427378453107,2892,Delete 2nd Driver,200,OK,Thread Group 1-24,text,false,424,30,30,2891
1427378453105,2893,Quote Start,200,OK,Thread Group 1-10,text,false,4024,30,30,2893
1427378453105,3120,Quote Start,200,OK,Thread Group 1-1,text,false,4024,30,30,3120
1427378453103,3134,Quote Start,200,OK,Thread Group 1-28,text,false,4024,30,30,3134
1427378453363,2889,Delete 2nd Driver,200,OK,Thread Group 1-25,text,false,424,30,30,2888
1427378453876,2855,Quote Start,200,OK,Thread Group 1-7,text,false,4024,30,30,2855
1427378453897,3058,Delete 2nd Driver,200,OK,Thread Group 1-13,text,false,424,30,30,3058
1427378453926,3305,Delete 2nd Driver,200,OK,Thread Group 1-15,text,false,424,30,30,3305
1427378453924,3307,Delete 2nd Driver,200,OK,Thread Group 1-17,text,false,424,30,30,3307
1427378453922,3310,Quote Start,200,OK,Thread Group 1-16,text,false,4024,30,30,3310
1427378453897,3335,Quote Start,200,OK,Thread Group 1-29,text,false,4024,30,30,3335
1427378453922,3325,Quote Start,200,OK,Thread Group 1-30,text,false,4024,30,30,3325
1427378453924,3323,Quote Start,200,OK,Thread Group 1-12,text,false,4024,30,30,3323
1427378454140,3114,Delete 2nd Driver,200,OK,Thread Group 1-19,text,false,424,30,30,3114
1427378454361,2894,Quote Start,200,OK,Thread Group 1-3,text,false,4024,30,30,2894
1427378455101,2192,Delete 2nd Driver,200,OK,Thread Group 1-20,text,false,424,30,30,2192
1427378455122,2399,Delete 2nd Driver,200,OK,Thread Group 1-2,text,false,424,30,30,2398
1427378455157,2715,Delete 2nd Driver,200,OK,Thread Group 1-26,text,false,424,30,30,2715
1427378455157,2715,Delete 2nd Driver,200,OK,Thread Group 1-8,text,false,424,30,30,2715
1427378455155,2718,Delete 2nd Driver,200,OK,Thread Group 1-27,text,false,424,30,30,2718
1427378455153,2720,Delete 2nd Driver,200,OK,Thread Group 1-14,text,false,424,30,30,2720
1427378455153,2729,Quote Start,200,OK,Thread Group 1-23,text,false,4024,30,30,2729
1427378455155,2846,Quote Start,200,OK,Thread Group 1-18,text,false,4024,30,30,2846
1427378455360,2641,Quote Start,200,OK,Thread Group 1-22,text,false,4024,30,30,2641
1427378455369,2642,Quote Start,200,OK,Thread Group 1-6,text,false,4024,30,30,2642
1427378455857,2514,Delete 2nd Driver,200,OK,Thread Group 1-21,text,false,424,30,30,2514
1427378455977,2395,Quote Start,200,OK,Thread Group 1-4,text,false,4024,30,30,2395
1427378455999,2391,Delete 2nd Driver,200,OK,Thread Group 1-10,text,false,424,30,30,2391
1427378455998,2612,Delete 2nd Driver,200,OK,Thread Group 1-5,text,false,424,30,30,2612
1427378455997,2619,Delete 2nd Driver,200,OK,Thread Group 1-11,text,false,424,30,30,2619
1427378455999,2618,Quote Start,200,OK,Thread Group 1-24,text,false,4024,30,30,2618
1427378455996,2622,Quote Start,200,OK,Thread Group 1-9,text,false,4024,30,30,2622
1427378456239,2613,Delete 2nd Driver,200,OK,Thread Group 1-28,text,false,424,30,30,2613
1427378456227,2625,Delete 2nd Driver,200,OK,Thread Group 1-1,text,false,424,30,30,2625
1427378456252,2838,Quote Start,200,OK,Thread Group 1-25,text,false,4024,30,30,2838
1427378456732,2630,Delete 2nd Driver,200,OK,Thread Group 1-7,text,false,424,30,30,2630
1427378456956,2406,Quote Start,200,OK,Thread Group 1-13,text,false,4024,30,30,2406
1427378457235,2372,Delete 2nd Driver,200,OK,Thread Group 1-29,text,false,424,30,30,2372
1427378457234,2396,Delete 2nd Driver,200,OK,Thread Group 1-16,text,false,424,30,30,2396
1427378457248,2388,Delete 2nd Driver,200,OK,Thread Group 1-12,text,false,424,30,30,2388
1427378457232,2405,Quote Start,200,OK,Thread Group 1-15,text,false,4024,30,30,2405
1427378457232,2581,Quote Start,200,OK,Thread Group 1-17,text,false,4024,30,30,2581
1427378457248,2738,Delete 2nd Driver,200,OK,Thread Group 1-30,text,false,424,30,30,2738
1427378457255,2854,Quote Start,200,OK,Thread Group 1-19,text,false,4024,30,30,2854
1427378457256,3316,Delete 2nd Driver,200,OK,Thread Group 1-3,text,false,424,30,30,3316
1427378457294,3531,Quote Start,200,OK,Thread Group 1-20,text,false,4024,30,30,3531
1427378457521,3304,Quote Start,200,OK,Thread Group 1-2,text,false,4024,30,30,3304
1427378457874,2958,Quote Start,200,OK,Thread Group 1-14,text,false,4024,30,30,2958
1427378457872,2983,Quote Start,200,OK,Thread Group 1-8,text,false,4024,30,30,2983
1427378457874,2981,Quote Start,200,OK,Thread Group 1-27,text,false,4024,30,30,2981
1427378457872,2987,Quote Start,200,OK,Thread Group 1-26,text,false,4024,30,30,2987
1427378457884,2975,Delete 2nd Driver,200,OK,Thread Group 1-23,text,false,424,30,30,2975
1427378458003,3100,Delete 2nd Driver,200,OK,Thread Group 1-22,text,false,424,30,30,3100
1427378458003,3100,Delete 2nd Driver,200,OK,Thread Group 1-18,text,false,424,30,30,3100
1427378458012,3340,Delete 2nd Driver,200,OK,Thread Group 1-6,text,false,424,30,30,3340
1427378458373,3241,Delete 2nd Driver,200,OK,Thread Group 1-4,text,false,424,30,30,3241
1427378458372,3242,Quote Start,200,OK,Thread Group 1-21,text,false,4024,30,30,3242
1427378458390,3225,Quote Start,200,OK,Thread Group 1-10,text,false,4024,30,30,3225
1427378458618,3394,Delete 2nd Driver,200,OK,Thread Group 1-24,text,false,424,30,30,3394
1427378458619,3393,Delete 2nd Driver,200,OK,Thread Group 1-9,text,false,424,30,30,3393
1427378458617,3396,Quote Start,200,OK,Thread Group 1-11,text,false,4024,30,30,3396
1427378458610,3435,Quote Start,200,OK,Thread Group 1-5,text,false,4024,30,30,3435
1427378458853,3382,Quote Start,200,OK,Thread Group 1-1,text,false,4024,30,30,3382
1427378458853,3382,Quote Start,200,OK,Thread Group 1-28,text,false,4024,30,30,3382
1427378459091,3620,Delete 2nd Driver,200,OK,Thread Group 1-25,text,false,424,30,30,3620
1427378459363,3378,Delete 2nd Driver,200,OK,Thread Group 1-13,text,false,424,30,30,3378
1427378459814,2927,Delete 2nd Driver,200,OK,Thread Group 1-17,text,false,424,30,30,2927
1427378459362,3380,Quote Start,200,OK,Thread Group 1-7,text,false,4024,30,30,3380
1427378459607,3303,Quote Start,200,OK,Thread Group 1-29,text,false,4024,30,30,3303
1427378459639,3271,Quote Start,200,OK,Thread Group 1-12,text,false,4024,30,30,3271
1427378459631,3281,Quote Start,200,OK,Thread Group 1-16,text,false,4024,30,30,3281
1427378459638,3422,Delete 2nd Driver,200,OK,Thread Group 1-15,text,false,424,30,30,3422
1427378460114,2974,Delete 2nd Driver,200,OK,Thread Group 1-19,text,false,424,30,30,2974
1427378459987,3119,Quote Start,200,OK,Thread Group 1-30,text,false,4024,30,30,3119
1427378460573,2738,Quote Start,200,OK,Thread Group 1-3,text,false,4024,30,30,2738
1427378460826,2499,Delete 2nd Driver,200,OK,Thread Group 1-20,text,false,424,30,30,2499
1427378460833,2636,Delete 2nd Driver,200,OK,Thread Group 1-14,text,false,424,30,30,2636
1427378460826,2787,Delete 2nd Driver,200,OK,Thread Group 1-2,text,false,424,30,30,2787
1427378460860,2753,Delete 2nd Driver,200,OK,Thread Group 1-26,text,false,424,30,30,2753
1427378460856,2758,Delete 2nd Driver,200,OK,Thread Group 1-27,text,false,424,30,30,2758
1427378460864,2750,Quote Start,200,OK,Thread Group 1-23,text,false,4024,30,30,2750
